event_id,customer_id,event_name,event_time
EVT00019038,CUSSS89052918,KYC Completed,14/06/2026
EVT00019039,CUSSS89052918,Account Activated,16/07/2025
EVT00019040,CUSSS89052918,Account Approved,06-09-2026
EVT00019041,CUSTC02203735,PAN Verified,04-26-2025
EVT00019042,CUSTC02203735,PAN Verified,2025-03-18 12:24:52
EVT00019043,CUSTC02203735,PAN Verified,07-09-2025
EVT00019044,CUSTC02203735,Esign_Completed,28-Jun-2026
EVT00019045,CUSTC02203735,Esign_Completed,11/01/2025
EVT00019046,CUSTC02203735,Account Approved,2025-03-01
EVT00019047,CUSWG93371986,Account Activated,31/10/2025
EVT00019048,CUSWG93371986,Session Started,01-06-2025
EVT00019049,CUSMZ06152501,account_activated,2025-07-28 23:24:45
EVT00019050,CUSMZ06152501,Session Started,2025-06-05
EVT00019051,CUSMZ06152501,account_activated,2026-01-16 03:17:21
EVT00019052,CUSMZ06152501,Account Activated,2026-05-21
EVT00019053,CUSDR50177591,Login,24-Jan-2025
EVT00019054,CUSDR50177591,Login,27/12/2025
EVT00019055,CUSDR50177591,Account Activated,26-Nov-2025
EVT00019056,CUSDR50177591,KYC Completed,2026-06-13 02:09:26
EVT00019057,CUSIE66057965,Esign_Completed,2025-11-02 22:04:41
EVT00019058,CUSIE66057965,KYC Completed,2025-01-24 14:44:40
EVT00019059,CUSIE66057965,E-Sign Completed,05-14-2026
EVT00019060,CUSIE66057965,Login,2025-07-03
EVT00019061,CUSIE66057965,Session Started,04-09-2025
EVT00019062,CUSIE66057965,Document Uploaded,2025-04-18
EVT00019063,CUSIE66057965,kyc_completed,23-May-2026
EVT00019064,CUSIE66057965,Document Uploaded,16-Jun-2025
EVT00019065,CUSEZ01624445,Document Uploaded,2025-10-29
EVT00019066,CUSEZ01624445,Session Started,03-08-2026
EVT00019067,CUSEZ01624445,OTP Verified,10-26-2025
EVT00019068,CUSEZ01624445,kyc_completed,2025-08-06
EVT00019069,CUSKP31502743,Account Activated,04/12/2025
EVT00019070,CUSKP31502743,otp_verified,2025-04-21
EVT00019071,CUSDC95279586,Account Activated,2025-08-07
EVT00019072,CUSDC95279586,Session Started,2026-03-29 16:18:58
EVT00019073,CUSDC95279586,Esign_Completed,2026-02-03
EVT00019074,CUSDC95279586,Login,06-Apr-2025
EVT00019075,CUSDC95279586,Esign_Completed,2026-06-12
EVT00019076,CUSDC95279586,Login,2025-03-01 03:53:59
EVT00019077,CUSDC95279586,KYC Completed,17/05/2025
EVT00019078,CUSDC95279586,otp_verified,27/01/2026
EVT00019079,CUSDC95279586,account_activated,2025-07-24 15:07:16
EVT00019080,CUSQK38452813,Account Approved,26-Apr-2025
EVT00019081,CUSQK38452813,E-Sign Completed,2025-09-30 03:20:00
EVT00019082,CUSQK38452813,Esign_Completed,30-Jul-2025
EVT00019083,CUSQK38452813,OTP Verified,2025-11-05 17:43:00
EVT00019084,CUSQK38452813,KYC Completed,30-Jun-2025
EVT00019085,CUSXY18620502,otp_verified,02-23-2026
EVT00019086,CUSXY18620502,kyc_completed,03-09-2025
EVT00019087,CUSXY18620502,PAN Verified,03-15-2026
EVT00019088,CUSYL77070345,otp_verified,21/12/2025
EVT00019089,CUSYL77070345,KYC Completed,09-Mar-2026
EVT00019090,CUSYL77070345,Document Uploaded,07-Mar-2025
EVT00019091,CUSKD94190454,otp_verified,2025-12-13
EVT00019092,CUSKD94190454,PAN Verified,12/11/2025
EVT00019093,CUSKD94190454,Session Started,11-Mar-2026
EVT00019094,CUSKD94190454,Session Started,12/01/2025
EVT00019095,CUSNX11870074,E-Sign Completed,03-Feb-2026
EVT00019096,CUSNX11870074,Account Activated,2025-07-30 17:20:09
EVT00019097,CUSNX11870074,OTP Verified,02-16-2025
EVT00019098,CUSNX11870074,OTP Verified,2026-03-04
EVT00019099,CUSZK75216359,PAN Verified,16/01/2026
EVT00019100,CUSZK75216359,KYC Completed,2025-07-09
EVT00019101,CUSZK75216359,Document Uploaded,2025-11-17 01:25:56
EVT00019102,CUSZK75216359,OTP Verified,2026-04-06 19:32:33
EVT00019103,CUSZK75216359,Document Uploaded,2026-04-02 23:10:21
EVT00019104,CUSZK75216359,PAN Verified,2026-04-08 10:39:54
EVT00019105,CUSXR59398977,Session Started,2026-04-26 06:13:08
EVT00019106,CUSXR59398977,Document Uploaded,17/06/2026
EVT00019107,CUSXR59398977,Session Started,25/04/2025
EVT00019108,CUSXR59398977,otp_verified,10-18-2025
EVT00019109,CUSXR59398977,Account Approved,25-Sep-2025
EVT00019110,CUSLP73600145,KYC Completed,2026-04-01
EVT00019111,CUSLP73600145,Esign_Completed,2025-08-17
EVT00019112,CUSAB84307184,account_activated,01/07/2025
EVT00019113,CUSAB84307184,otp_verified,07-27-2025
EVT00019114,CUSAB84307184,kyc_completed,06-02-2026
EVT00019115,CUSAB84307184,Esign_Completed,02/03/2025
EVT00019116,CUSAB84307184,Login,2025-03-31 19:58:06
EVT00019117,CUSAB84307184,PAN Verified,2025-06-22 02:20:58
EVT00019118,CUSAB84307184,E-Sign Completed,16-Aug-2025
EVT00019119,CUSFE60572073,kyc_completed,06-27-2026
EVT00019120,CUSFE60572073,Login,2025-11-25
EVT00019121,CUSFE60572073,Session Started,2025-02-23
EVT00019122,CUSCZ61803038,OTP Verified,2026-04-23 16:21:25
EVT00019123,CUSCZ61803038,Esign_Completed,22/08/2025
EVT00019124,CUSCZ61803038,E-Sign Completed,2025-07-06 05:43:02
EVT00019125,CUSCZ61803038,kyc_completed,13/05/2026
EVT00019126,CUSCZ61803038,Account Approved,2026-05-02
EVT00019127,CUSCZ61803038,Login,18/03/2026
EVT00019128,CUSSZ98322991,Account Activated,06-28-2025
EVT00019129,CUSSZ98322991,KYC Completed,2025-07-04
EVT00019130,CUSSZ98322991,Login,01-07-2025
EVT00019131,CUSSZ98322991,Esign_Completed,08/05/2026
EVT00019132,CUSSZ98322991,E-Sign Completed,04/02/2025
EVT00019133,CUSSZ98322991,KYC Completed,2025-07-30
EVT00019134,CUSSZ98322991,PAN Verified,2025-03-29 21:25:11
EVT00019135,CUSSZ98322991,OTP Verified,04-20-2025
EVT00019136,CUSFH27717956,Account Approved,2026-06-26 03:28:45
EVT00019137,CUSFH27717956,OTP Verified,26/02/2025
EVT00019138,CUSFH27717956,Login,15-Mar-2026
EVT00019139,CUSFH27717956,Account Activated,08-Apr-2025
EVT00019140,CUSFH27717956,OTP Verified,04-Feb-2026
EVT00019141,CUSFH27717956,E-Sign Completed,06/05/2025
EVT00019142,CUSFH27717956,Session Started,31-Mar-2026
EVT00019143,CUSLS57437598,PAN Verified,2025-05-24 08:19:03
EVT00019144,CUSLS57437598,Document Uploaded,21/07/2025
EVT00019145,CUSCZ45735264,otp_verified,02-04-2025
EVT00019146,CUSCZ45735264,Document Uploaded,2025-02-18
EVT00019147,CUSCZ45735264,Account Activated,20-Oct-2025
EVT00019148,CUSKD56454312,PAN Verified,2026-02-24 07:08:11
EVT00019149,CUSKD56454312,PAN Verified,2026-05-14 02:21:27
EVT00019150,CUSKD56454312,Login,25-Jan-2025
EVT00019151,CUSKD56454312,PAN Verified,2025-04-07
EVT00019152,CUSKD56454312,PAN Verified,2026-03-13
EVT00019153,CUSKD56454312,Login,2026-01-07 20:26:47
EVT00019154,CUSKD56454312,account_activated,02-23-2026
EVT00019155,CUSKD56454312,otp_verified,13-Mar-2026
EVT00019156,CUSNR37009511,OTP Verified,11-27-2025
EVT00019157,CUSNR37009511,E-Sign Completed,2025-07-19
EVT00019158,CUSNR37009511,Document Uploaded,01-16-2026
EVT00019159,CUSNR37009511,Account Approved,2026-06-24 04:56:07
EVT00019160,CUSNR37009511,Esign_Completed,06-08-2025
EVT00019161,CUSVG87422318,OTP Verified,2026-02-23 23:57:20
EVT00019162,CUSVG87422318,E-Sign Completed,04-14-2025
EVT00019163,CUSVG87422318,KYC Completed,04/10/2025
EVT00019164,CUSVG87422318,account_activated,14/05/2025
EVT00019165,CUSVG87422318,Account Approved,2026-06-19
EVT00019166,CUSVG87422318,Account Approved,04-30-2025
EVT00019167,CUSVG87422318,Account Activated,2025-09-01 16:53:38
EVT00019168,CUSVG87422318,kyc_completed,08-Jul-2025
EVT00019169,CUSVG87422318,Account Activated,26/04/2026
EVT00019170,CUSJO81485436,Login,2025-06-30 13:42:20
EVT00019171,CUSJO81485436,kyc_completed,04-07-2025
EVT00019172,CUSJO81485436,E-Sign Completed,11/05/2026
EVT00019173,CUSJO81485436,Document Uploaded,2025-04-02 08:09:32
EVT00019174,CUSLJ42846851,otp_verified,16-Sep-2025
EVT00019175,CUSLJ42846851,Login,2025-05-23 07:33:30
EVT00019176,CUSLJ42846851,OTP Verified,2025-02-18
EVT00019177,CUSGG16102811,account_activated,05-Jun-2025
EVT00019178,CUSGG16102811,E-Sign Completed,22/02/2025
EVT00019179,CUSXD70207397,Esign_Completed,10-05-2025
EVT00019180,CUSXD70207397,kyc_completed,2025-08-26
EVT00019181,CUSXD70207397,PAN Verified,2025-12-18 09:13:49
EVT00019182,CUSXD70207397,Session Started,2025-11-12
EVT00019183,CUSDZ67674166,account_activated,10/02/2026
EVT00019184,CUSDZ67674166,Account Activated,26/01/2025
EVT00019185,CUSDZ67674166,Account Approved,04/06/2025
EVT00019186,CUSDZ67674166,kyc_completed,24-May-2025
EVT00019187,CUSVS86453868,E-Sign Completed,08-22-2025
EVT00019188,CUSVS86453868,Esign_Completed,11-Dec-2025
EVT00019189,CUSVS86453868,Account Approved,23-Nov-2025
EVT00019190,CUSVS86453868,account_activated,10/01/2025
EVT00019191,CUSVS86453868,Account Activated,13/04/2026
EVT00019192,CUSVS86453868,E-Sign Completed,2026-03-12 19:45:43
EVT00019193,CUSJY41783211,Esign_Completed,26-May-2025
EVT00019194,CUSJY41783211,PAN Verified,25-Feb-2026
EVT00019195,CUSJY41783211,Session Started,2025-07-17 15:53:58
EVT00019196,CUSJY41783211,account_activated,03-Apr-2025
EVT00019197,CUSJY41783211,Esign_Completed,2026-04-29 11:47:19
EVT00019198,CUSJY41783211,KYC Completed,2026-03-25
EVT00019199,CUSJY41783211,OTP Verified,2026-05-19
EVT00019200,CUSJY41783211,Account Approved,04/03/2026
EVT00019201,CUSVJ77104568,KYC Completed,10/11/2025
EVT00019202,CUSVJ77104568,Session Started,2025-08-23
EVT00019203,CUSVJ77104568,KYC Completed,03-May-2025
EVT00019204,CUSVJ77104568,Session Started,19/07/2025
EVT00019205,CUSVJ77104568,PAN Verified,22/01/2025
EVT00019206,CUSVJ77104568,otp_verified,15/03/2025
EVT00019207,CUSLU52513627,Document Uploaded,2026-01-09 04:45:26
EVT00019208,CUSLU52513627,OTP Verified,17/06/2025
EVT00019209,CUSLU52513627,account_activated,06-15-2025
EVT00019210,CUSLU52513627,Document Uploaded,06-Feb-2025
EVT00019211,CUSLU52513627,Esign_Completed,2025-04-15 10:14:53
EVT00019212,CUSLU52513627,account_activated,26-Apr-2025
EVT00019213,CUSLU52513627,PAN Verified,20/11/2025
EVT00019214,CUSLU52513627,PAN Verified,2025-06-06 15:01:11
EVT00019215,CUSXU61547121,Document Uploaded,28/03/2026
EVT00019216,CUSXU61547121,Account Approved,2026-03-08 17:19:25
EVT00019217,CUSXU61547121,KYC Completed,10-Sep-2025
EVT00019218,CUSXU61547121,otp_verified,05-24-2026
EVT00019219,CUSXU61547121,E-Sign Completed,10/10/2025
EVT00019220,CUSZX68952974,kyc_completed,03-Nov-2025
EVT00019221,CUSZX68952974,KYC Completed,03/01/2025
EVT00019222,CUSZX68952974,Account Activated,2025-04-19 08:57:55
EVT00019223,CUSZX68952974,Account Activated,05-13-2026
EVT00019224,CUSZX68952974,OTP Verified,29-May-2025
EVT00019225,CUSZX68952974,OTP Verified,26/02/2025
EVT00019226,CUSZX68952974,Esign_Completed,2026-05-15 06:38:32
EVT00019227,CUSZX68952974,Account Approved,2025-05-01 13:16:46
EVT00019228,CUSZX68952974,E-Sign Completed,2026-05-08
EVT00019229,CUSEZ38460749,account_activated,2025-04-10
EVT00019230,CUSEZ38460749,account_activated,01-22-2026
EVT00019231,CUSEZ38460749,account_activated,2025-02-21 01:27:45
EVT00019232,CUSEZ38460749,Session Started,06-Mar-2025
EVT00019233,CUSEZ38460749,Esign_Completed,27-May-2026
EVT00019234,CUSEZ38460749,kyc_completed,2025-07-23 13:58:04
EVT00019235,CUSEZ38460749,OTP Verified,03/11/2025
EVT00019236,CUSZX04242584,Login,2025-02-16 03:35:45
EVT00019237,CUSZX04242584,Session Started,2025-02-06 04:06:06
EVT00019238,CUSZX04242584,Document Uploaded,01-10-2025
EVT00019239,CUSEN94084772,KYC Completed,21/06/2025
EVT00019240,CUSEN94084772,kyc_completed,2025-05-25
EVT00019241,CUSBH08798173,kyc_completed,11-11-2025
EVT00019242,CUSBH08798173,Session Started,05-05-2025
EVT00019243,CUSBH08798173,Session Started,31-Jan-2026
EVT00019244,CUSBH08798173,KYC Completed,2026-01-20 09:41:55
EVT00019245,CUSBH08798173,Account Activated,09/09/2025
EVT00019246,CUSBH08798173,Session Started,29/06/2025
EVT00019247,CUSBH08798173,Login,18/12/2025
EVT00019248,CUSBH08798173,Account Approved,09-15-2025
EVT00019249,CUSBH08798173,PAN Verified,26/02/2025
EVT00019250,CUSPU80829548,OTP Verified,08-Apr-2026
EVT00019251,CUSPU80829548,OTP Verified,10-Apr-2026
EVT00019252,CUSPU80829548,account_activated,10-28-2025
EVT00019253,CUSPU80829548,Session Started,28-Oct-2025
EVT00019254,CUSPU80829548,PAN Verified,2026-02-05 01:16:37
EVT00019255,CUSPU80829548,Document Uploaded,2025-03-02 13:07:56
EVT00019256,CUSDD84276901,KYC Completed,2026-03-25 11:19:12
EVT00019257,CUSDD84276901,PAN Verified,2025-11-05
EVT00019258,CUSDD84276901,kyc_completed,01-14-2025
EVT00019259,CUSDD84276901,Esign_Completed,03-15-2025
EVT00019260,CUSDD84276901,Login,16-Sep-2025
EVT00019261,CUSDD84276901,account_activated,28/09/2025
EVT00019262,CUSDD84276901,otp_verified,05-11-2025
EVT00019263,CUSQB98651436,OTP Verified,08/09/2025
EVT00019264,CUSQB98651436,kyc_completed,29/05/2026
EVT00019265,CUSQB98651436,Esign_Completed,24-Feb-2025
EVT00019266,CUSQB98651436,Session Started,03/11/2025
EVT00019267,CUSQB98651436,Account Activated,05-26-2025
EVT00019268,CUSQB98651436,otp_verified,25-May-2025
EVT00019269,CUSQB98651436,Account Approved,2025-12-20 06:32:55
EVT00019270,CUSAZ12584047,kyc_completed,24/01/2026
EVT00019271,CUSAZ12584047,Account Activated,02-17-2026
EVT00019272,CUSSJ76856449,Login,2026-02-19
EVT00019273,CUSSJ76856449,Esign_Completed,2025-10-18
EVT00019274,CUSSJ76856449,account_activated,01-25-2025
EVT00019275,CUSSJ76856449,PAN Verified,01-01-2025
EVT00019276,CUSYX02209764,KYC Completed,2025-10-06
EVT00019277,CUSYX02209764,Login,2025-10-06 05:51:52
EVT00019278,CUSDV28343703,Esign_Completed,08-27-2025
EVT00019279,CUSDV28343703,KYC Completed,2026-01-06
EVT00019280,CUSDV28343703,Account Activated,10-03-2025
EVT00019281,CUSDV28343703,Document Uploaded,2025-12-07
EVT00019282,CUSDV28343703,Account Activated,05-05-2025
EVT00019283,CUSDV28343703,KYC Completed,11-Mar-2025
EVT00019284,CUSDV28343703,Account Approved,18-May-2025
EVT00019285,CUSDV28343703,PAN Verified,2025-12-03
EVT00019286,CUSDV28343703,Document Uploaded,17/11/2025
EVT00019287,CUSZF68933276,PAN Verified,14-Oct-2025
EVT00019288,CUSZF68933276,account_activated,2025-10-13
EVT00019289,CUSBO74815324,KYC Completed,2025-05-27
EVT00019290,CUSBO74815324,KYC Completed,2025-12-19 22:22:31
EVT00019291,CUSBO74815324,KYC Completed,06-07-2026
EVT00019292,CUSBO74815324,Session Started,25-Mar-2026
EVT00019293,CUSBO74815324,Session Started,2025-06-02
EVT00019294,CUSBO74815324,Document Uploaded,05-18-2025
EVT00019295,CUSTF09939600,Session Started,01-14-2026
EVT00019296,CUSTF09939600,Account Activated,2025-07-30 00:17:11
EVT00019297,CUSTF09939600,Account Approved,01-24-2025
EVT00019298,CUSTF09939600,KYC Completed,11-10-2025
EVT00019299,CUSTF09939600,account_activated,2025-03-18 15:26:57
EVT00019300,CUSTF09939600,Account Activated,2025-08-28
EVT00019301,CUSTF09939600,Account Approved,26-May-2025
EVT00019302,CUSTF09939600,PAN Verified,30-Jan-2025
EVT00019303,CUSTF09939600,KYC Completed,01/02/2025
EVT00019304,CUSVC75113486,OTP Verified,10-04-2025
EVT00019305,CUSVC75113486,otp_verified,2026-01-05 10:44:01
EVT00019306,CUSVC75113486,Esign_Completed,2025-06-26
EVT00019307,CUSVC75113486,OTP Verified,17-Mar-2025
EVT00019308,CUSVC75113486,E-Sign Completed,15/06/2026
EVT00019309,CUSVC75113486,kyc_completed,2025-05-11
EVT00019310,CUSVC75113486,KYC Completed,05-02-2026
EVT00019311,CUSQO15954312,kyc_completed,2026-02-24
EVT00019312,CUSQO15954312,account_activated,2026-01-20 19:26:43
EVT00019313,CUSQO15954312,KYC Completed,2025-09-08 00:24:10
EVT00019314,CUSQO15954312,Account Approved,2025-09-06 20:16:42
EVT00019315,CUSQO15954312,kyc_completed,22-May-2026
EVT00019316,CUSQO15954312,PAN Verified,2026-05-26
EVT00019317,CUSQO15954312,Login,30/04/2025
EVT00019318,CUSQO15954312,OTP Verified,18/12/2025
EVT00019319,CUSSO95873606,account_activated,2025-08-13
EVT00019320,CUSSO95873606,E-Sign Completed,10-15-2025
EVT00019321,CUSSO95873606,kyc_completed,2025-05-25
EVT00019322,CUSSO95873606,Account Approved,2026-05-26
EVT00019323,CUSFH91823316,Esign_Completed,2025-03-16 13:42:54
EVT00019324,CUSFH91823316,Document Uploaded,30/06/2026
EVT00019325,CUSFH91823316,E-Sign Completed,10-15-2025
EVT00019326,CUSFH91823316,E-Sign Completed,02/11/2025
EVT00019327,CUSFH91823316,Account Approved,2025-01-30 13:44:04
EVT00019328,CUSFH91823316,KYC Completed,2026-06-09 08:53:45
EVT00019329,CUSFH91823316,Account Activated,18/06/2026
EVT00019330,CUSJN33521560,Document Uploaded,03-Dec-2025
EVT00019331,CUSJN33521560,Login,08/06/2025
EVT00019332,CUSJN33521560,Session Started,2026-01-29 03:32:29
EVT00019333,CUSMD13703597,kyc_completed,05-13-2026
EVT00019334,CUSMD13703597,account_activated,10/05/2025
EVT00019335,CUSMD13703597,kyc_completed,2026-06-09 23:56:49
EVT00019336,CUSMD13703597,Login,18-Apr-2025
EVT00019337,CUSMD13703597,otp_verified,06-29-2026
EVT00019338,CUSMD13703597,OTP Verified,2025-12-31
EVT00019339,CUSMD13703597,Esign_Completed,09-25-2025
EVT00019340,CUSMD13703597,Account Activated,2025-11-03 01:32:05
EVT00019341,CUSZF69394995,account_activated,2025-05-19
EVT00019342,CUSZF69394995,E-Sign Completed,02-May-2026
EVT00019343,CUSZF69394995,account_activated,24-Feb-2025
EVT00019344,CUSZF69394995,KYC Completed,18/11/2025
EVT00019345,CUSZF69394995,KYC Completed,05-Aug-2025
EVT00019346,CUSZF69394995,KYC Completed,2026-02-28
EVT00019347,CUSZF69394995,Account Approved,2025-04-17
EVT00019348,CUSZF69394995,account_activated,2025-11-03
EVT00019349,CUSHB13893313,PAN Verified,2025-05-15 01:20:16
EVT00019350,CUSHB13893313,account_activated,2025-08-14 10:51:48
EVT00019351,CUSHB13893313,Account Approved,05/03/2026
EVT00019352,CUSHB13893313,account_activated,12-20-2025
EVT00019353,CUSHB13893313,Esign_Completed,16/10/2025
EVT00019354,CUSHB13893313,account_activated,14-Feb-2025
EVT00019355,CUSHB13893313,Session Started,19/05/2026
EVT00019356,CUSPA76285103,Session Started,12-Jan-2025
EVT00019357,CUSPA76285103,otp_verified,2025-04-02 21:56:17
EVT00019358,CUSPA76285103,OTP Verified,08-Feb-2026
EVT00019359,CUSPA76285103,otp_verified,07-21-2025
EVT00019360,CUSPA76285103,E-Sign Completed,08/12/2025
EVT00019361,CUSPA76285103,Account Activated,03-27-2025
EVT00019362,CUSLF80690438,otp_verified,27-Jun-2026
EVT00019363,CUSLF80690438,Esign_Completed,01-19-2026
EVT00019364,CUSLF80690438,otp_verified,2025-09-01
EVT00019365,CUSLF80690438,PAN Verified,08-Mar-2025
EVT00019366,CUSMN01664150,otp_verified,05-Mar-2026
EVT00019367,CUSMN01664150,E-Sign Completed,11-17-2025
EVT00019368,CUSMN01664150,OTP Verified,2025-10-08 06:17:50
EVT00019369,CUSMN01664150,Session Started,2025-06-30 13:13:41
EVT00019370,CUSPJ31493928,Account Approved,02-10-2025
EVT00019371,CUSPJ31493928,otp_verified,06-06-2026
EVT00019372,CUSVM39165277,E-Sign Completed,19/06/2025
EVT00019373,CUSVM39165277,KYC Completed,18-May-2026
EVT00019374,CUSVM39165277,KYC Completed,2026-01-11
EVT00019375,CUSVM39165277,KYC Completed,03-09-2025
EVT00019376,CUSVM39165277,Esign_Completed,2025-12-07 12:40:21
EVT00019377,CUSJE64676517,OTP Verified,20-Feb-2026
EVT00019378,CUSJE64676517,Account Activated,04/11/2025
EVT00019379,CUSJE64676517,account_activated,01/09/2025
EVT00019380,CUSAN49300159,KYC Completed,01-20-2025
EVT00019381,CUSAN49300159,Login,04-May-2026
EVT00019382,CUSAN49300159,Esign_Completed,2026-02-19 10:09:05
EVT00019383,CUSYB45663090,E-Sign Completed,25/11/2025
EVT00019384,CUSYB45663090,KYC Completed,2026-01-01 02:43:06
EVT00019385,CUSYB45663090,kyc_completed,2025-04-28 05:03:51
EVT00019386,CUSYB45663090,Session Started,2025-06-20
EVT00019387,CUSYB45663090,account_activated,01-Mar-2026
EVT00019388,CUSYB45663090,Account Approved,2025-09-19
EVT00019389,CUSYB45663090,Account Activated,05-11-2026
EVT00019390,CUSYB45663090,KYC Completed,06/07/2025
EVT00019391,CUSHG17923002,kyc_completed,06/05/2026
EVT00019392,CUSHG17923002,Esign_Completed,23/04/2026
EVT00019393,CUSBD28037944,Account Approved,2026-05-22
EVT00019394,CUSBD28037944,Document Uploaded,2025-06-01
EVT00019395,CUSBD28037944,kyc_completed,2026-03-23
EVT00019396,CUSBD28037944,otp_verified,16-Nov-2025
EVT00019397,CUSBD28037944,kyc_completed,25/05/2026
EVT00019398,CUSBD28037944,Document Uploaded,2025-08-25 15:01:08
EVT00019399,CUSRH44221696,Session Started,22-Jun-2025
EVT00019400,CUSRH44221696,otp_verified,02/08/2025
EVT00019401,CUSRH44221696,PAN Verified,2025-01-04 22:21:33
EVT00019402,CUSRH44221696,Esign_Completed,2025-02-09
EVT00019403,CUSRH44221696,Document Uploaded,06-13-2026
EVT00019404,CUSRH44221696,account_activated,11-07-2025
EVT00019405,CUSRH44221696,E-Sign Completed,09/04/2025
EVT00019406,CUSRH44221696,Login,05-21-2025
EVT00019407,CUSIX35722315,Esign_Completed,10/12/2025
EVT00019408,CUSIX35722315,otp_verified,2025-02-04 17:59:29
EVT00019409,CUSIX35722315,Esign_Completed,2025-03-03 03:05:18
EVT00019410,CUSLQ01544751,kyc_completed,01-07-2026
EVT00019411,CUSLQ01544751,PAN Verified,2025-08-13 14:51:42
EVT00019412,CUSLQ01544751,kyc_completed,09-06-2025
EVT00019413,CUSLQ01544751,Document Uploaded,04-20-2026
EVT00019414,CUSLQ01544751,Document Uploaded,04-Jun-2026
EVT00019415,CUSLQ01544751,Document Uploaded,2025-08-01
EVT00019416,CUSLQ01544751,kyc_completed,2026-05-09 11:12:34
EVT00019417,CUSHU70789617,Account Activated,04/04/2025
EVT00019418,CUSHU70789617,Login,07-17-2025
EVT00019419,CUSHU70789617,PAN Verified,2025-10-13
EVT00019420,CUSHU70789617,KYC Completed,2025-05-11 00:54:53
EVT00019421,CUSHU70789617,Esign_Completed,16-Jan-2026
EVT00019422,CUSSJ23260175,kyc_completed,08-14-2025
EVT00019423,CUSSJ23260175,Document Uploaded,2025-10-17 14:57:18
EVT00019424,CUSSJ23260175,Account Approved,01-05-2025
EVT00019425,CUSSJ23260175,Account Approved,2026-03-04 12:10:26
EVT00019426,CUSIR88320991,account_activated,2025-04-11
EVT00019427,CUSIR88320991,Session Started,11/02/2026
EVT00019428,CUSIR88320991,kyc_completed,05-16-2025
EVT00019429,CUSIR88320991,Esign_Completed,13-Sep-2025
EVT00019430,CUSIR88320991,OTP Verified,04-03-2025
EVT00019431,CUSSJ85730239,E-Sign Completed,17-Feb-2026
EVT00019432,CUSSJ85730239,Esign_Completed,13-Aug-2025
EVT00019433,CUSSJ85730239,Account Activated,10-25-2025
EVT00019434,CUSSJ85730239,kyc_completed,2025-09-07 08:37:10
EVT00019435,CUSSJ85730239,PAN Verified,23-Jun-2025
EVT00019436,CUSSJ85730239,Login,13-May-2025
EVT00019437,CUSSJ85730239,OTP Verified,11-04-2025
EVT00019438,CUSSJ85730239,Document Uploaded,25/01/2025
EVT00019439,CUSSJ85730239,Account Approved,20/03/2025
EVT00019440,CUSZM01832740,Account Approved,2025-03-10
EVT00019441,CUSZM01832740,kyc_completed,03-19-2025
EVT00019442,CUSZM01832740,Document Uploaded,04-07-2026
EVT00019443,CUSZM01832740,E-Sign Completed,11/12/2025
EVT00019444,CUSQV51502186,Login,2025-04-10 06:58:37
EVT00019445,CUSQV51502186,PAN Verified,03/03/2026
EVT00019446,CUSQV51502186,account_activated,05-17-2026
EVT00019447,CUSQV51502186,E-Sign Completed,18/12/2025
EVT00019448,CUSMJ90854030,E-Sign Completed,2026-03-04
EVT00019449,CUSMJ90854030,E-Sign Completed,2026-01-17 16:49:24
EVT00019450,CUSMJ90854030,OTP Verified,2026-02-14
EVT00019451,CUSJX00642092,Session Started,2025-02-28 14:40:14
EVT00019452,CUSJX00642092,OTP Verified,2026-02-28 09:48:51
EVT00019453,CUSJX00642092,OTP Verified,15-Oct-2025
EVT00019454,CUSJX00642092,Session Started,04-19-2026
EVT00019455,CUSJX00642092,otp_verified,28-Oct-2025
EVT00019456,CUSJX00642092,Login,09/01/2026
EVT00019457,CUSOM32232354,PAN Verified,2025-07-03 12:20:19
EVT00019458,CUSOM32232354,Esign_Completed,02-09-2026
EVT00019459,CUSOM32232354,KYC Completed,17-Sep-2025
EVT00019460,CUSOM32232354,E-Sign Completed,10-Jun-2026
EVT00019461,CUSOM32232354,Login,2025-06-27
EVT00019462,CUSOM32232354,OTP Verified,28-Jun-2025
EVT00019463,CUSOM32232354,Login,01/01/2025
EVT00019464,CUSLK63824596,OTP Verified,2025-09-25
EVT00019465,CUSLK63824596,Account Approved,29-Mar-2025
EVT00019466,CUSLK63824596,otp_verified,10/01/2025
EVT00019467,CUSLK63824596,account_activated,20-Aug-2025
EVT00019468,CUSLK63824596,Session Started,2025-03-11 07:16:22
EVT00019469,CUSLK63824596,KYC Completed,11-01-2025
EVT00019470,CUSLK63824596,KYC Completed,01/06/2025
EVT00019471,CUSLK63824596,Document Uploaded,12-Apr-2025
EVT00019472,CUSLK63824596,KYC Completed,2025-08-03 12:59:45
EVT00019473,CUSGW07939105,Session Started,06-May-2026
EVT00019474,CUSGW07939105,Esign_Completed,18-Jul-2025
EVT00019475,CUSPR32092835,Login,04-27-2026
EVT00019476,CUSPR32092835,Session Started,21/09/2025
EVT00019477,CUSPR32092835,account_activated,19/01/2026
EVT00019478,CUSPR32092835,Esign_Completed,2025-11-03
EVT00019479,CUSPR32092835,Session Started,2026-03-11
EVT00019480,CUSPR32092835,Login,26-May-2026
EVT00019481,CUSPR32092835,KYC Completed,15/07/2025
EVT00019482,CUSPR32092835,Esign_Completed,06-28-2026
EVT00019483,CUSRZ15779932,Document Uploaded,2026-05-25 17:59:19
EVT00019484,CUSRZ15779932,account_activated,14/12/2025
